Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client6,0.5369840621168778,113.91818802803755
0,client18,0.5542659974905897,157.49281301395968
0,client19,0.4781456953642384,103.87875000014901
0,client15,0.5290806754221389,158.51191797992215
0,client13,0.5480747060179848,240.74147699866444
0,client20,0.5380992633739886,385.3731789859012
0,client5,0.5827851488460252,831.6226919996552
0,client4,0.5284142988084326,108.89234900241718
0,client1,0.5132929718346934,168.315946997609
0,client3,0.5398941798941799,232.87365800933912
0,client2,0.5144749290444655,444.12646495038643
0,client12,0.5138814735718099,167.95556101715192
0,client11,0.5251979841612671,123.9139880053699
0,client9,0.5079756380510441,299.15918299229816
0,client10,0.5536051849851472,665.9964640275575
1,client6,0.5819370657948508,111.88527499325573
1,client18,0.5156838143036386,151.92110097268596
1,client19,0.5562913907284768,98.19401398999617
1,client15,0.5264540337711069,149.9798140139319
1,client20,0.5428088395121362,393.52910296292976
1,client13,0.525478441318884,238.8001270010136
1,client5,0.5784925855725276,844.9390539899468
1,client4,0.5169569202566453,103.69276499841362
1,client1,0.536193735193472,165.93098500743508
1,client3,0.5803174603174603,221.52897797059268
1,client2,0.562251655629139,443.17666901042685
1,client12,0.5608649225840897,164.86381099093705
1,client11,0.531317494600432,114.68784703174606
1,client9,0.5635150812064965,298.64446801366284
1,client10,0.5199162840939778,682.8035350190476
2,client6,0.5369840621168778,112.19480098225176
2,client5,0.5721931095997325,821.5382330236025
2,client13,0.5704403965875029,215.34143900498748
2,client19,0.5682119205298013,104.88148900913075
2,client18,0.5392095357590966,141.41314901644364
2,client20,0.5508996498007487,361.56591796316206
2,client15,0.525703564727955,148.4968790318817
2,client3,0.5434920634920635,218.31947600003332
2,client1,0.5783100816004212,162.55562397418544
2,client2,0.582876064333018,446.8468399718404
2,client4,0.5366636113657195,97.92789001949131
2,client12,0.5672717565403097,165.41727003641427
2,client11,0.5543556515478761,117.53720801789314
2,client9,0.5427784222737819,315.62111602397636
2,client10,0.5717661355657575,673.2424770016223
3,client6,0.5390273804658766,106.05038702487946
3,client19,0.5668874172185431,104.27899501519278
3,client18,0.5878293601003765,134.27201000740752
3,client15,0.5347091932457786,155.05258302437142
3,client13,0.5732072861424948,238.77304996130988
