Round,ClientID,ClientAccuracy,ClientTrainingTime
0,client20,0.5465523487501509,373.8806280307472
0,client5,0.5560820604303712,840.7482180045918
0,client2,0.5496688741721855,491.8407299555838
0,client9,0.5316125290023201,312.6096060150303
0,client10,0.52882797731569,721.6384189669043
1,client20,0.5325443786982249,380.05532399984077
1,client5,0.5424239045601517,857.0652260095812
1,client2,0.5180700094607379,442.5598019734025
1,client9,0.5813515081206496,306.6410640021786
1,client10,0.5767620847961112,705.4410059936345
2,client20,0.5556092259388963,357.85945097450167
2,client5,0.5654476530270933,880.1074989605695
2,client2,0.5454115421002839,466.43662999849766
2,client9,0.5913573085846868,307.47144599445164
2,client10,0.568120442884148,770.1424999977462
3,client20,0.5559715010264461,381.8956200266257
3,client5,0.5798305273720593,878.1591060105711
3,client2,0.5533585619678335,440.929394972045
3,client9,0.5778712296983759,307.4353479896672
3,client10,0.573521469079125,708.2887889700942
4,client20,0.526385702209878,354.35719799716026
4,client5,0.5865759839446985,807.3670360026881
4,client2,0.5854304635761589,458.94260599743575
4,client9,0.591792343387471,311.0762410215102
4,client10,0.5547529030515798,672.9553749901243
5,client20,0.5231252264219297,399.4599609868601
5,client5,0.5419221763853272,838.1336029851809
5,client2,0.5444654683065279,443.5281210462563
5,client9,0.5912122969837587,304.35140401823446
5,client10,0.5760869565217391,699.4036629912443
6,client20,0.5943726603067262,360.48876302083954
6,client5,0.5278180399152637,869.6635970263742
6,client2,0.5533585619678335,452.24674697965384
6,client9,0.5896171693735499,304.1771659627557
6,client10,0.5306508236564947,705.9103139908984
7,client20,0.5961840357444753,368.1138310348615
7,client5,0.5661166239268591,853.7652640370652
7,client2,0.5568590350047303,459.3931370181963
7,client9,0.5832366589327146,311.1286069615744
7,client10,0.5623818525519849,700.9723790106364
8,client20,0.5294046612727932,377.97996698645875
8,client5,0.5784925855725276,908.6608929792419
8,client2,0.5440870387890255,477.6485310285352
8,client9,0.5494489559164734,301.1248630355112
8,client10,0.5665001350256549,719.7922809864394
9,client20,0.572153121603671,395.17081598751247
9,client5,0.6001226446649571,823.7010370357893
9,client2,0.5262062440870388,480.5623510037549
9,client9,0.5944025522041764,305.31753198010847
9,client10,0.5694031866054551,724.5409750030376
10,client20,0.6017389204202391,379.59722202504054
10,client5,0.6035232467387669,832.9142539878376
10,client2,0.578713339640492,432.83149000490084
10,client9,0.53915313225058,303.5247179795988
10,client10,0.5371320550904672,717.7830960135907
11,client20,0.5948556937567927,365.05440896144137
11,client5,0.533671535288215,882.6415300136432
11,client2,0.5740775780510879,464.216499007307
11,client9,0.5933874709976799,305.28472998412326
11,client10,0.5856737780178234,681.6493049846031
12,client20,0.5562130177514792,376.9917269819416
12,client5,0.561879808228342,862.6541969715618
12,client2,0.6015137180700094,443.0128679960035
12,client9,0.5500290023201856,293.8094650162384
12,client10,0.5854712395355117,671.8883260036819
13,client20,0.602101195507789,384.26053198054433
13,client5,0.557642992529825,865.4582090093754
13,client2,0.5981078524124882,445.8370259962976
13,client9,0.5881670533642691,320.8406619960442
13,client10,0.595058061031596,734.7910130047239
14,client20,0.6023427122328221,406.41619003145024
14,client5,0.5552458468056639,889.8492959560826
14,client2,0.6023651844843898,443.90173396095634
14,client9,0.5720707656612529,330.8971270453185
14,client10,0.5569808263570079,692.8317309939303
15,client20,0.6030672624079217,364.6637439960614
15,client5,0.57877132344743,799.4356960407458
15,client2,0.5978240302743614,447.3016720148735
15,client9,0.5946925754060325,308.04490396985784
15,client10,0.581758034026465,712.8462829859927
16,client20,0.5280763192851105,371.8165819882415
16,client5,0.5438175939346639,840.5459640198387
16,client2,0.6035004730368969,435.2883360115811
16,client9,0.5855568445475638,293.8953160191886
16,client10,0.5966108560626519,698.2449850183912
17,client20,0.5634585195024755,386.18394400691614
17,client5,0.6064221206377522,761.3199430052191
17,client2,0.5459791863765374,432.9723460250534
17,client9,0.5875870069605569,293.7518859980628
17,client10,0.5729813664596274,665.7847000169568
18,client20,0.594131143581693,395.893867011182
18,client5,0.5939346638421229,810.3527919738553
18,client2,0.5539262062440871,483.572942961473
18,client9,0.5809164733178654,301.76456400658935
18,client10,0.5766270591412368,783.6567040067166
19,client20,0.5803646902548002,400.8177000214346
19,client5,0.547831419333259,770.6186819705181
19,client2,0.6025543992431409,451.2462569982745
19,client9,0.5629350348027842,308.271459012758
19,client10,0.5972184715095868,667.5087179755792
