Unnamed: 0,namespace,pod_name,container_name,joules,K,Z,sigma_ed,sigma_iid,timestamp
57,client13,client13-7bf86f4f87-qxcww,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
58,client13,client13-7bf86f4f87-qxcww,linkerd-proxy,3177.675768,5,100,1.7,3,19-03-26-124404
59,client20,client20-65f8864f77-xs5fd,sidecar,3500.535416,5,100,1.7,3,19-03-26-124404
60,client20,client20-65f8864f77-xs5fd,client20,3507.501472,5,100,1.7,3,19-03-26-124404
61,client20,client20-65f8864f77-xs5fd,linkerd-proxy,3506.619376,5,100,1.7,3,19-03-26-124404
62,client20,client20-65f8864f77-xs5fd,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
63,server,server-656f98b57f-4nd4c,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
64,server,server-656f98b57f-4nd4c,linkerd-proxy,2498.3429840000003,5,100,1.7,3,19-03-26-124404
65,client8,client8-5845965f99-ksts5,sidecar,3302.99596,5,100,1.7,3,19-03-26-124404
66,client8,client8-5845965f99-ksts5,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
67,client8,client8-5845965f99-ksts5,client8,3662.052824,5,100,1.7,3,19-03-26-124404
68,client8,client8-5845965f99-ksts5,linkerd-proxy,3660.967408,5,100,1.7,3,19-03-26-124404
69,client14,client14-856b5b5576-d26xc,linkerd-proxy,3774.201008,5,100,1.7,3,19-03-26-124404
70,client14,client14-856b5b5576-d26xc,sidecar,3766.850208,5,100,1.7,3,19-03-26-124404
71,client14,client14-856b5b5576-d26xc,client14,3775.452208,5,100,1.7,3,19-03-26-124404
72,client14,client14-856b5b5576-d26xc,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
73,client10,client10-694b6b97b4-gt8jm,sidecar,3316.483896,5,100,1.7,3,19-03-26-124404
74,client10,client10-694b6b97b4-gt8jm,linkerd-proxy,3648.339672,5,100,1.7,3,19-03-26-124404
75,client10,client10-694b6b97b4-gt8jm,client10,3648.496072,5,100,1.7,3,19-03-26-124404
76,client10,client10-694b6b97b4-gt8jm,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
77,api-gateway,api-gateway-6bf76d45b7-8b95q,api-gateway,1846.108064,5,100,1.7,3,19-03-26-124404
78,orchestrator,policy-enforcer-cb8dccbd8-gvbkc,policy-enforcer,1152.1800319999998,5,100,1.7,3,19-03-26-124404
79,orchestrator,orchestrator-555f7b7c9d-rcg75,orchestrator,1064.25508,5,100,1.7,3,19-03-26-124404
80,orchestrator,policy-enforcer-cb8dccbd8-gvbkc,linkerd-proxy,1752.6653199999998,5,100,1.7,3,19-03-26-124404
81,orchestrator,orchestrator-555f7b7c9d-rcg75,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
82,orchestrator,orchestrator-555f7b7c9d-rcg75,sidecar,1318.7741839999997,5,100,1.7,3,19-03-26-124404
83,orchestrator,policy-enforcer-cb8dccbd8-gvbkc,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
84,api-gateway,api-gateway-6bf76d45b7-8b95q,sidecar,1571.0161039999998,5,100,1.7,3,19-03-26-124404
85,api-gateway,api-gateway-6bf76d45b7-8b95q,linkerd-init,0.0,5,100,1.7,3,19-03-26-124404
86,orchestrator,orchestrator-555f7b7c9d-rcg75,linkerd-proxy,1753.6600239999998,5,100,1.7,3,19-03-26-124404
87,orchestrator,policy-enforcer-cb8dccbd8-gvbkc,sidecar,1405.53552,5,100,1.7,3,19-03-26-124404
88,api-gateway,api-gateway-6bf76d45b7-8b95q,linkerd-proxy,1847.856616,5,100,1.7,3,19-03-26-124404
89,client9,client9-d68fb99b4-rdhmj,client9,3311.278904,5,100,1.7,3,19-03-26-124404
90,client9,client9-d68fb99b4-rdhmj,linkerd-proxy,3301.9762320000004,5,100,1.7,3,19-03-26-124404
91,client9,client9-d68fb99b4-rdhmj,sidecar,3172.889928,5,100,1.7,3,19-03-26-124404
92,client12,client12-79bc8d5846-k7dk7,client12,3696.864336,5,100,1.7,3,19-03-26-124404
93,client12,client12-79bc8d5846-k7dk7,linkerd-proxy,3696.442056,5,100,1.7,3,19-03-26-124404
94,client12,client12-79bc8d5846-k7dk7,sidecar,3685.225048,5,100,1.7,3,19-03-26-124404
95,server,server-656f98b57f-4nd4c,sidecar,2082.18218848,5,100,1.7,3,19-03-26-124404
96,server,server-656f98b57f-4nd4c,server,2582.17964,5,100,1.7,3,19-03-26-124404
97,client1,maurits-dijk-ff3b6807client11-vsww9,sidecar,2392.816776,5,100,1.7,3,19-03-26-124404
98,client1,maurits-dijk-ff3b6807client11-vsww9,hfl-train,3423.793064,5,100,1.7,3,19-03-26-124404
99,client1,maurits-dijk-ff3b6807client11-vsww9,hfl-train-model,3345.808896,5,100,1.7,3,19-03-26-124404
100,client13,maurits-dijk-ff3b6807client131-zql6z,hfl-train,3286.398792,5,100,1.7,3,19-03-26-124404
101,client13,maurits-dijk-ff3b6807client131-zql6z,hfl-train-model,3163.887544,5,100,1.7,3,19-03-26-124404
102,client13,maurits-dijk-ff3b6807client131-zql6z,sidecar,2731.219456,5,100,1.7,3,19-03-26-124404
103,server,maurits-dijk-ff3b6807server1-hfnjq,hfl-train,2475.902712,5,100,1.7,3,19-03-26-124404
104,server,maurits-dijk-ff3b6807server1-hfnjq,hfl-train-model,4133.408015999999,5,100,1.7,3,19-03-26-124404
105,server,maurits-dijk-ff3b6807server1-hfnjq,sidecar,2048.549099264,5,100,1.7,3,19-03-26-124404
106,client17,maurits-dijk-ff3b6807client171-v4b9n,hfl-train,3395.0229230769232,5,100,1.7,3,19-03-26-124404
107,client17,maurits-dijk-ff3b6807client171-v4b9n,hfl-train-model,3254.708061538461,5,100,1.7,3,19-03-26-124404
108,client17,maurits-dijk-ff3b6807client171-v4b9n,sidecar,2915.3020153846155,5,100,1.7,3,19-03-26-124404
109,client9,maurits-dijk-ff3b6807client91-jgbx7,sidecar,2532.71032,5,100,1.7,3,19-03-26-124404
110,client9,maurits-dijk-ff3b6807client91-jgbx7,hfl-train-model,3271.375008,5,100,1.7,3,19-03-26-124404
111,client9,maurits-dijk-ff3b6807client91-jgbx7,hfl-train,3404.2837280000003,5,100,1.7,3,19-03-26-124404
112,client5,maurits-dijk-ff3b6807client51-vf5jz,hfl-train-model,3271.1059999999998,5,100,1.7,3,19-03-26-124404
113,client5,maurits-dijk-ff3b6807client51-vf5jz,hfl-train,3375.54992,5,100,1.7,3,19-03-26-124404
114,client5,maurits-dijk-ff3b6807client51-vf5jz,sidecar,2719.8523040000005,5,100,1.7,3,19-03-26-124404
0,orchestrator,init-etcd-pvc-tc44n,init,0.0,5,100,1000.0,6,18-03-26-144617
1,client19,client19-56fccdb4d9-glt5n,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
2,client1,client1-7b9db886dd-xwp82,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
3,client13,client13-7bf86f4f87-d5tr6,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
4,client20,client20-65f8864f77-w9kvg,client20,18114.838456692916,5,100,1000.0,6,18-03-26-144617
5,client20,client20-65f8864f77-w9kvg,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
6,client20,client20-65f8864f77-w9kvg,sidecar,17198.871338582674,5,100,1000.0,6,18-03-26-144617
7,client20,client20-65f8864f77-w9kvg,linkerd-proxy,18111.304,5,100,1000.0,6,18-03-26-144617
8,server,server-656f98b57f-84wjz,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
9,server,server-656f98b57f-84wjz,linkerd-proxy,12648.976094488187,5,100,1000.0,6,18-03-26-144617
10,client8,client8-5845965f99-9ljcr,client8,18548.765393700785,5,100,1000.0,6,18-03-26-144617
11,client8,client8-5845965f99-9ljcr,sidecar,17178.620590551178,5,100,1000.0,6,18-03-26-144617
12,client8,client8-5845965f99-9ljcr,linkerd-proxy,18541.36474803149,5,100,1000.0,6,18-03-26-144617
13,client8,client8-5845965f99-9ljcr,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
14,client14,client14-856b5b5576-6cvmg,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
15,client14,client14-856b5b5576-6cvmg,linkerd-proxy,18820.41794488189,5,100,1000.0,6,18-03-26-144617
16,client14,client14-856b5b5576-6cvmg,sidecar,18521.51811023622,5,100,1000.0,6,18-03-26-144617
17,client14,client14-856b5b5576-6cvmg,client14,18826.49467716536,5,100,1000.0,6,18-03-26-144617
18,client10,client10-694b6b97b4-m6w5h,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
19,client10,client10-694b6b97b4-m6w5h,client10,17860.445031496063,5,100,1000.0,6,18-03-26-144617
20,client10,client10-694b6b97b4-m6w5h,sidecar,17675.507299212593,5,100,1000.0,6,18-03-26-144617
21,client10,client10-694b6b97b4-m6w5h,linkerd-proxy,17853.744039370078,5,100,1000.0,6,18-03-26-144617
22,orchestrator,orchestrator-555f7b7c9d-8gltc,linkerd-proxy,8625.34094488189,5,100,1000.0,6,18-03-26-144617
23,orchestrator,policy-enforcer-cb8dccbd8-wqck6,linkerd-proxy,8624.861440944882,5,100,1000.0,6,18-03-26-144617
24,api-gateway,api-gateway-6bf76d45b7-d5d54,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
25,orchestrator,orchestrator-555f7b7c9d-8gltc,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
26,api-gateway,api-gateway-6bf76d45b7-d5d54,linkerd-proxy,9090.055653543306,5,100,1000.0,6,18-03-26-144617
27,orchestrator,policy-enforcer-cb8dccbd8-wqck6,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
28,client6,client6-785d875985-58str,client6,18200.46396825397,5,100,1000.0,6,18-03-26-144617
29,client6,client6-785d875985-58str,linkerd-proxy,18194.25997619048,5,100,1000.0,6,18-03-26-144617
30,client6,client6-785d875985-58str,sidecar,18150.737801587304,5,100,1000.0,6,18-03-26-144617
31,client6,client6-785d875985-58str,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
32,client4,client4-744474fb99-bpvhb,sidecar,17661.494817460316,5,100,1000.0,6,18-03-26-144617
33,client4,client4-744474fb99-bpvhb,client4,17716.367166666667,5,100,1000.0,6,18-03-26-144617
34,client4,client4-744474fb99-bpvhb,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
35,client4,client4-744474fb99-bpvhb,linkerd-proxy,17715.707555555553,5,100,1000.0,6,18-03-26-144617
36,client17,client17-69b85b5ccf-6wlnt,client17,16510.05699206349,5,100,1000.0,6,18-03-26-144617
37,client17,client17-69b85b5ccf-6wlnt,linkerd-proxy,16443.63080952381,5,100,1000.0,6,18-03-26-144617
38,client17,client17-69b85b5ccf-6wlnt,sidecar,14307.83130952381,5,100,1000.0,6,18-03-26-144617
39,client17,client17-69b85b5ccf-6wlnt,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
40,client15,client15-79c969ddf-zmkdz,linkerd-proxy,17999.19442857143,5,100,1000.0,6,18-03-26-144617
41,client15,client15-79c969ddf-zmkdz,client15,18003.927214285715,5,100,1000.0,6,18-03-26-144617
42,client15,client15-79c969ddf-zmkdz,sidecar,17967.745873015872,5,100,1000.0,6,18-03-26-144617
43,client15,client15-79c969ddf-zmkdz,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
44,client9,client9-d68fb99b4-wnxnv,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
45,client9,client9-d68fb99b4-wnxnv,sidecar,14717.009055555556,5,100,1000.0,6,18-03-26-144617
46,client9,client9-d68fb99b4-wnxnv,client9,16901.78088095238,5,100,1000.0,6,18-03-26-144617
47,client9,client9-d68fb99b4-wnxnv,linkerd-proxy,16852.96661904762,5,100,1000.0,6,18-03-26-144617
48,client5,client5-7d5ff7f8b4-xtvwp,linkerd-proxy,16474.441031746035,5,100,1000.0,6,18-03-26-144617
49,client5,client5-7d5ff7f8b4-xtvwp,sidecar,14251.466476190477,5,100,1000.0,6,18-03-26-144617
50,client5,client5-7d5ff7f8b4-xtvwp,client5,16566.08138095238,5,100,1000.0,6,18-03-26-144617
51,client5,client5-7d5ff7f8b4-xtvwp,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
52,client12,client12-79bc8d5846-cqmv6,client12,18137.849547619047,5,100,1000.0,6,18-03-26-144617
53,client12,client12-79bc8d5846-cqmv6,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
54,client12,client12-79bc8d5846-cqmv6,sidecar,18060.48354761905,5,100,1000.0,6,18-03-26-144617
55,client12,client12-79bc8d5846-cqmv6,linkerd-proxy,18132.873587301587,5,100,1000.0,6,18-03-26-144617
56,client16,client16-6dc7f87f54-d2x97,sidecar,18987.747825396826,5,100,1000.0,6,18-03-26-144617
57,client16,client16-6dc7f87f54-d2x97,client16,19037.06667460317,5,100,1000.0,6,18-03-26-144617
58,client16,client16-6dc7f87f54-d2x97,linkerd-proxy,19031.27,5,100,1000.0,6,18-03-26-144617
59,client16,client16-6dc7f87f54-d2x97,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
60,client2,client2-86cd6d8cf7-hf9kf,linkerd-proxy,16392.703968253965,5,100,1000.0,6,18-03-26-144617
61,client2,client2-86cd6d8cf7-hf9kf,sidecar,16356.02107936508,5,100,1000.0,6,18-03-26-144617
62,client2,client2-86cd6d8cf7-hf9kf,client2,16397.123666666666,5,100,1000.0,6,18-03-26-144617
63,client2,client2-86cd6d8cf7-hf9kf,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
64,client3,client3-58c68898cd-kzhtl,sidecar,18177.930801587303,5,100,1000.0,6,18-03-26-144617
65,client3,client3-58c68898cd-kzhtl,client3,18231.38665873016,5,100,1000.0,6,18-03-26-144617
66,client3,client3-58c68898cd-kzhtl,linkerd-proxy,18230.733126984127,5,100,1000.0,6,18-03-26-144617
67,client3,client3-58c68898cd-kzhtl,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
68,client18,client18-69db77c748-5k94m,client18,18122.32052755905,5,100,1000.0,6,18-03-26-144617
69,client18,client18-69db77c748-5k94m,sidecar,18084.765417322837,5,100,1000.0,6,18-03-26-144617
70,client18,client18-69db77c748-5k94m,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
71,client18,client18-69db77c748-5k94m,linkerd-proxy,18118.599094488185,5,100,1000.0,6,18-03-26-144617
72,client7,client7-544486cc98-f76mz,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
73,client7,client7-544486cc98-f76mz,linkerd-proxy,18102.612614173227,5,100,1000.0,6,18-03-26-144617
74,client7,client7-544486cc98-f76mz,sidecar,18034.149102362204,5,100,1000.0,6,18-03-26-144617
75,client7,client7-544486cc98-f76mz,client7,18110.19420472441,5,100,1000.0,6,18-03-26-144617
76,client11,client11-565c48c7c7-jwg7b,client11,17771.751881889762,5,100,1000.0,6,18-03-26-144617
77,client11,client11-565c48c7c7-jwg7b,sidecar,17721.066204724408,5,100,1000.0,6,18-03-26-144617
78,client11,client11-565c48c7c7-jwg7b,linkerd-proxy,17767.104614173226,5,100,1000.0,6,18-03-26-144617
79,client11,client11-565c48c7c7-jwg7b,linkerd-init,0.0,5,100,1000.0,6,18-03-26-144617
80,client19,client19-56fccdb4d9-glt5n,sidecar,18357.02111811023,5,100,1000.0,6,18-03-26-144617
81,client19,client19-56fccdb4d9-glt5n,client19,18393.00803937008,5,100,1000.0,6,18-03-26-144617
82,client19,client19-56fccdb4d9-glt5n,linkerd-proxy,18389.64246456693,5,100,1000.0,6,18-03-26-144617
83,client1,client1-7b9db886dd-xwp82,sidecar,14930.29297637795,5,100,1000.0,6,18-03-26-144617
84,client1,client1-7b9db886dd-xwp82,client1,16495.89142519685,5,100,1000.0,6,18-03-26-144617
85,client1,client1-7b9db886dd-xwp82,linkerd-proxy,16481.862165354327,5,100,1000.0,6,18-03-26-144617
86,client13,client13-7bf86f4f87-d5tr6,client13,16468.647157480314,5,100,1000.0,6,18-03-26-144617
87,client13,client13-7bf86f4f87-d5tr6,sidecar,14155.390488188976,5,100,1000.0,6,18-03-26-144617
88,client13,client13-7bf86f4f87-d5tr6,linkerd-proxy,16376.796519685038,5,100,1000.0,6,18-03-26-144617
89,server,server-656f98b57f-84wjz,server,13109.547165354328,5,100,1000.0,6,18-03-26-144617
90,server,server-656f98b57f-84wjz,sidecar,11144.959220472438,5,100,1000.0,6,18-03-26-144617
91,api-gateway,api-gateway-6bf76d45b7-d5d54,sidecar,7691.197913385827,5,100,1000.0,6,18-03-26-144617
92,orchestrator,policy-enforcer-cb8dccbd8-wqck6,policy-enforcer,5718.986157480314,5,100,1000.0,6,18-03-26-144617
93,orchestrator,policy-enforcer-cb8dccbd8-wqck6,sidecar,7358.62122047244,5,100,1000.0,6,18-03-26-144617
94,api-gateway,api-gateway-6bf76d45b7-d5d54,api-gateway,9049.60844094488,5,100,1000.0,6,18-03-26-144617
95,orchestrator,orchestrator-555f7b7c9d-8gltc,orchestrator,5819.510086614172,5,100,1000.0,6,18-03-26-144617
96,orchestrator,orchestrator-555f7b7c9d-8gltc,sidecar,7449.256511811023,5,100,1000.0,6,18-03-26-144617
97,server,maurits-dijk-b0971dcdserver1-zt6wn,sidecar,11300.41198425197,5,100,1000.0,6,18-03-26-144617
98,server,maurits-dijk-b0971dcdserver1-zt6wn,hfl-train-model,20189.96562992126,5,100,1000.0,6,18-03-26-144617
99,server,maurits-dijk-b0971dcdserver1-zt6wn,hfl-train,12535.478417322833,5,100,1000.0,6,18-03-26-144617
100,client17,maurits-dijk-b0971dcdclient171-8ggv4,sidecar,11586.9141984127,5,100,1000.0,6,18-03-26-144617
101,client17,maurits-dijk-b0971dcdclient171-8ggv4,hfl-train-model,16366.027714285714,5,100,1000.0,6,18-03-26-144617
102,client17,maurits-dijk-b0971dcdclient171-8ggv4,hfl-train,17571.55061111111,5,100,1000.0,6,18-03-26-144617
103,client9,maurits-dijk-b0971dcdclient91-8z4rs,hfl-train-model,16682.668404761906,5,100,1000.0,6,18-03-26-144617
104,client9,maurits-dijk-b0971dcdclient91-8z4rs,hfl-train,18003.32231746032,5,100,1000.0,6,18-03-26-144617
105,client9,maurits-dijk-b0971dcdclient91-8z4rs,sidecar,14227.069984126983,5,100,1000.0,6,18-03-26-144617
106,client5,maurits-dijk-b0971dcdclient51-r4rlv,hfl-train-model,16418.948587301587,5,100,1000.0,6,18-03-26-144617
107,client5,maurits-dijk-b0971dcdclient51-r4rlv,sidecar,14110.77173015873,5,100,1000.0,6,18-03-26-144617
108,client5,maurits-dijk-b0971dcdclient51-r4rlv,hfl-train,17584.253444444446,5,100,1000.0,6,18-03-26-144617
109,client1,maurits-dijk-b0971dcdclient11-f6c86,hfl-train-model,16349.06671653543,5,100,1000.0,6,18-03-26-144617
110,client1,maurits-dijk-b0971dcdclient11-f6c86,sidecar,13529.628803149604,5,100,1000.0,6,18-03-26-144617
111,client1,maurits-dijk-b0971dcdclient11-f6c86,hfl-train,17593.67799212598,5,100,1000.0,6,18-03-26-144617
112,client13,maurits-dijk-b0971dcdclient131-dntwt,hfl-train,17976.355307086615,5,100,1000.0,6,18-03-26-144617
113,client13,maurits-dijk-b0971dcdclient131-dntwt,hfl-train-model,16301.285204724409,5,100,1000.0,6,18-03-26-144617
114,client13,maurits-dijk-b0971dcdclient131-dntwt,sidecar,13764.281141732285,5,100,1000.0,6,18-03-26-144617
