,namespace,pod_name,container_name,joules
0,client14,client14-856b5b5576-x8q9f,linkerd-init,0.0
1,client18,client18-69db77c748-576qf,linkerd-init,0.0
2,client2,client2-86cd6d8cf7-dhtmk,linkerd-init,0.0
3,orchestrator,orchestrator-555f7b7c9d-dk9n8,linkerd-init,0.0
4,api-gateway,api-gateway-6bf76d45b7-dvl9b,linkerd-init,0.0
5,api-gateway,api-gateway-6bf76d45b7-dvl9b,linkerd-proxy,9345.708359375
6,orchestrator,policy-enforcer-cb8dccbd8-rdphj,linkerd-proxy,8809.219625
7,orchestrator,orchestrator-555f7b7c9d-dk9n8,linkerd-proxy,8809.756406249999
8,orchestrator,policy-enforcer-cb8dccbd8-rdphj,linkerd-init,0.0
9,client7,client7-544486cc98-7t2tf,linkerd-init,0.0
10,client7,client7-544486cc98-7t2tf,sidecar,18415.9755625
11,client7,client7-544486cc98-7t2tf,client7,18450.049109375002
12,client7,client7-544486cc98-7t2tf,linkerd-proxy,18443.02571875
13,client5,client5-7d5ff7f8b4-ncdpp,linkerd-init,0.0
14,client5,client5-7d5ff7f8b4-ncdpp,sidecar,14547.5800625
15,client5,client5-7d5ff7f8b4-ncdpp,client5,16374.31903125
16,client5,client5-7d5ff7f8b4-ncdpp,linkerd-proxy,16263.322921874998
17,client8,client8-5845965f99-psj2p,client8,17772.839249999997
18,client8,client8-5845965f99-psj2p,sidecar,17072.653343749997
19,client8,client8-5845965f99-psj2p,linkerd-init,0.0
20,client8,client8-5845965f99-psj2p,linkerd-proxy,17764.516125
21,client13,client13-7bf86f4f87-sd86x,linkerd-init,0.0
22,client13,client13-7bf86f4f87-sd86x,client13,16323.84953125
23,client13,client13-7bf86f4f87-sd86x,linkerd-proxy,16212.693593749998
24,client13,client13-7bf86f4f87-sd86x,sidecar,13459.982843749998
25,server,server-656f98b57f-wknxm,linkerd-init,0.0
26,server,server-656f98b57f-wknxm,linkerd-proxy,11546.788921874997
27,client4,client4-744474fb99-crb9g,sidecar,18215.756156249998
28,client4,client4-744474fb99-crb9g,linkerd-init,0.0
29,client4,client4-744474fb99-crb9g,client4,18260.492953124998
30,client4,client4-744474fb99-crb9g,linkerd-proxy,18255.0135625
31,client16,client16-6dc7f87f54-nw4f7,client16,17944.635464566927
32,client16,client16-6dc7f87f54-nw4f7,sidecar,15640.513322834644
33,client16,client16-6dc7f87f54-nw4f7,linkerd-init,0.0
34,client16,client16-6dc7f87f54-nw4f7,linkerd-proxy,17938.24062992126
35,client3,client3-58c68898cd-bqrzg,linkerd-init,0.0
